Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC22 Production from HFC23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems - Offshore Production,Petroleum and Natural Gas Systems - Processing,Petroleum and Natural Gas Systems - Transmission/Compression,Petroleum and Natural Gas Systems - Underground Storage,Petroleum and Natural Gas Systems - LNG Storage,Petroleum and Natural Gas Systems - LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,CO2 used for NH3 / Lime?,Supplier of CO2?,CEMS?
1010999,1.10E+11,Mills Ranch Compressor Station,Wheeler,TX,79096,,WHEELER COUNTY,35.4,-100.13,211130,"C,W-PROC",Petroleum and Natural Gas Systems,31537.438,29315.5,2205.25,16.688,,,,,,,,,,19536.776,,,,,,,,,,,,,,,,,,,12000.662,,,,,,,,,,,,,,,,,,N,N,N
1011677,1.10E+11,Macksville Compressor Station,Macksville,KS,67557,145 F Road,PAWNEE COUNTY,38.07,-98.97,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,8577.984,4264.1,4311.5,2.384,,,,,,,,,,4266.884,,,,,,,,,,,,,,,,,,,,4311.1,,,,,,,,,,,,,,,,,N,N,N
1006918,,Mainline Compressor Station,Bryceland,LA,71008,"HWY 9, W 2.7 MI S OF Bryceland",,32.41,-92.98,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,15468.406,11563.1,3898.75,6.556,,,,,,,,,,11570.656,,,,,,,,,,,,,,,,,,,,3897.75,,,,,,,,,,,,,,,,,N,N,N
1013189,1.10E+11,Majorsville Compressor Station,Dallas,WV,26036,,MARSHALL COUNTY,39.96,-80.55,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,27892.956,24816.2,3062.75,14.006,,,,,,,,,,24838.456,,,,,,,,,,,,,,,,,,,,3054.5,,,,,,,,,,,,,,,,,N,N,N
1008969,1.10E+11,Mansfield Compressor Station,Pleasant Hill,LA,71065,2504 Louisiana Highway 174,SABINE PARISH,31.8,-93.51,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,110015.098,106728.7,3226.5,59.898,,,,,,,,,,106834.348,,,,,,,,,,,,,,,,,,,,3180.75,,,,,,,,,,,,,,,,,N,N,N
1006781,1.10E+11,Marietta,Marietta,PA,17547,1462 River Road,LANCASTER COUNTY,40.06,-76.58,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,46395.288,43049.9,3321.25,24.138,,,,,,,,,,43090.488,,,,,,,,,,,,,,,,,,,,3304.8,,,,,,,,,,,,,,,,,N,N,N
1013723,1.10E+11,Maryneal Compressor Station,Dallas,TX,75240,5430 LBJ Freeway,DALLAS COUNTY,32.93,-96.82,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,31939.132,31394.3,527.25,17.582,,,,,,,,,,31426.032,,,,,,,,,,,,,,,,,,,,513.1,,,,,,,,,,,,,,,,,N,N,N
1002912,1.10E+11,Meeker Compressor Station,Rifle,CO,81650,26100 CR 5,RIO BLANCO COUNTY,39.89,-108.29,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,6049.132,4876.7,1169.75,2.682,,,,,,,,,,4879.932,,,,,,,,,,,,,,,,,,,,1169.2,,,,,,,,,,,,,,,,,N,N,N
1002077,1.10E+11,Mexico Compressor Station,Mexico,MO,65280,7676 Audrain Road 441,AUDRAIN COUNTY,39.23,-91.74,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,1506.748,395.7,1110.75,0.298,,,,,,,,,,394.648,,,,,,,,,,,,,,,,,,,,1112.1,,,,,,,,,,,,,,,,,N,N,N
1009213,1.10E+11,Milford Compressor Station,Milford,MI,48042,3515 Childs Lake Road,OAKLAND COUNTY,42.54,-83.57,221112,"C,W-NGTC",Petroleum and Natural Gas Systems,53740.306,51263.4,2448,28.906,,,,,,,,,,51315.656,,,,,,,,,,,,,,,,,,,,2424.65,,,,,,,,,,,,,,,,,N,N,N
1013641,,Millennium - Highland CS,Eldred,NY,12732,NYS Route 5,,41.53,-74.88,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,43507.788,43057.4,426.25,24.138,,,,,,,,,,43101.788,,,,,,,,,,,,,,,,,,,,406,,,,,,,,,,,,,,,,,N,N,N
1011637,1.10E+11,Millennium Pipeline Company LLC Corning Compressor Station,Corning,NY,14830,4401 College Ave,STEUBEN COUNTY,42.19,-76.98,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,32520.432,31456.1,1046.75,17.582,,,,,,,,,,31488.432,,,,,,,,,,,,,,,,,,,,1032,,,,,,,,,,,,,,,,,N,N,N
1012015,1.10E+11,Macon LNG,Macon,GA,31217,258 Henderson Road,JONES COUNTY,32.9,-83.51,221210,"C,W-LNGSTG","Other,Petroleum and Natural Gas Systems",18511.332,18171.7,329.5,10.132,,,,,,,,,,18190.332,,,,,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,N,N,N
1007318,1.10E+11,Malburg Generating Station,VERNON,CA,90058,4963 South Soto ST,Los Angeles,34,-118.22,221112,D,Power Plants,265936.664,265666.5,123.25,146.914,,,,,,,,,,,265936.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000441,1.10E+11,Malteurop North America Inc,Great Falls,MT,59404,2800 Great Bear Avenue,CASCADE COUNTY,47.54,-111.41,311213,C,Other,30480.636,30449.4,14.25,16.986,,,,,,,,,,30480.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000440,1.10E+11,Malteurop North America Inc,Milwaukee,WI,53215,3830 W Grant St,MILWAUKEE COUNTY,43,-87.96,311213,C,Other,4258.384,4254,2,2.384,,,,,,,,,,4258.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007255,1.10E+11,Manatee,PARRISH,FL,34219,19050 STATE ROAD 62,Manatee,27.61,-82.35,221112,D,Power Plants,3629821.278,3625986.7,1715.5,2119.078,,,,,,,,,,,3629821.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000905,1.10E+11,Manchester Street,PROVIDENCE,RI,2903,40 POINT ST,Providence,41.82,-71.4,221112,"C,D",Power Plants,642573.122,641911,300.35,361.772,,,,,,,,,,1428.069,641145.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001327,1.10E+11,Manchief Generating Station,BRUSH,CO,80723,14936 COUNTY ROAD 24,Morgan,40.22,-103.68,221112,"C,D",Power Plants,155343.972,155185.6,72.25,86.122,,,,,,,,,,389.448,154954.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000987,1.10E+11,Manitowoc,MANITOWOC,WI,54220,701 Columbus Street,Manitowoc,44.08,-87.66,221112,"C,D",Power Plants,217429.388,214001.9,1295,2132.488,,,,,,,,,86604.5,6333.576,211095.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000437,1.10E+11,Mankato Energy Center,MANKATO,MN,56001,1 FAZIO LANE,Blue Earth,44.2,-94.01,221112,"C,D",Power Plants,1173841.214,1172642.2,545.5,653.514,,,,,,,,,,428.548,1173412.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013218,1.10E+11,Marana Regional Landfill,Marana,AZ,85653,14508 West Avra Valley Road,PIMA COUNTY,32.39,-111.28,562212,"C,HH",Waste,51073.75,2,51071.75,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51071.75,,,,N,N,N
1003564,1.10E+11,Marathon El Paso Refinery,EL PASO,TX,79905,212 North Clark Street,EL PASO COUNTY,31.77,-106.41,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",842753.528,836406.7,3855.25,2491.578,,,,,,,,,,571980.172,,,,,,,,,,,37243.3,,,,,,,,,,,,,,233530.056,,,,,,,,,,,,N,N,N
1005966,1.10E+11,Marathon Mandan Refinery,Mandan,ND,58554,900 Old Red Trail NE,MORTON COUNTY,46.85,-100.88,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",680423.482,674847.8,3673.25,1902.432,,,,,,,,,,417268.95,,,,,,,,,,,,,,,,,,,,,,,,,263154.532,,,,,,,,,,,,N,N,N
1011549,1.10E+11,Marathon Petroleum Corporation,Dickinson,ND,58601,3815 116th Avenue SW,DUNN COUNTY,47.09,-102.95,325199,C,Chemicals,52436.25,52381.7,24.75,29.8,,,,,,,,,9,52436.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000269,1.10E+11,Marcus Hook Energy Center - MH750,Marcus Hook,PA,19061,100 Green Street,Delaware,39.81,-75.42,221112,D,Power Plants,2013106.4,2011054.4,934.5,1117.5,,,,,,,,,,,2013106.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011451,1.10E+11,Marianas Energy Company,Piti,GU,96915,180 Cabras Highway,GUAM,13.46,144.68,221112,C,Power Plants,421063.278,419694.7,404.25,964.328,,,,,,,,,,421063.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001530,1.10E+11,Marion,MARION,IL,62959,11543 LAKE OF EGYPT RD,Williamson,37.62,-88.96,221112,D,Power Plants,998642.614,991100.8,2761,4780.814,,,,,,,,,,,998642.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010561,1.10E+11,Marion County Landfill,Jasper,TN,37347,700 Chasey Simpson Road,MARION COUNTY,35.04,-85.63,562212,HH,Waste,46934.75,,46934.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46934.75,,,,N,N,N
1008760,1.10E+11,Marion County Mine,Metz,WV,26585,151 Jonny Cake Branch Rd,MARION COUNTY,39.58,-80.36,212112,"C,FF",Other,1624637.786,3463.2,1621172.5,2.086,,,,,,,,,,3467.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621170.75,,,,,,N,N,N
1005808,1.10E+11,Marion County Preparation Plant,FAIRVIEW,WV,26570,,MARION COUNTY,39.61,-80.28,212112,C,Other,38097.654,37793.3,111.25,193.104,,,,,,,,,,38097.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004902,1.10E+11,Marion Ethanol LLC d/b/a Poet Biorefining - Marion,Marion,OH,43302,1660 Hillman Ford Road,MARION COUNTY,40.62,-83.16,325193,"C,PP","Other,Suppliers of CO2",144579.156,144430.1,68,81.056,,,,,,,,,,144579.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000051,1.10E+11,"Mariposa Energy, LLC",Byron,CA,94514,4887 Bruns Road,ALAMEDA COUNTY,37.8,-121.6,221112,D,Power Plants,50609.012,50557.5,23.5,28.012,,,,,,,,,,,50609.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000324,1.10E+11,Marlboro Paper Mill,Bennettsville,SC,29512,585 Willamette Rd,Marlboro,34.61,-79.79,322110,"AA,C",Pulp and Paper,107677.844,103598.1,853,3226.744,,,,,,,,,1038425.8,61402.99,,,,,,,,,,,,,,,,,,,,,,,,,,,46274.854,,,,,,,,,,N,N,N
1013300,1.10E+11,Marquette Energy Center,Marquette,MI,49855,2200 Wright Street,MARQUETTE COUNTY,46.56,-87.43,221118,C,Power Plants,79674.332,79588.7,38.25,47.382,,,,,,,,,,79674.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005051,1.10E+11,"Marquis Energy - Wisconsin, LLC",NECEDAH,WI,54646,N9585 STATE ROAD 80,JUNEAU COUNTY,43.99,-90.07,325193,C,Other,129403.612,129269.9,61,72.712,,,,,,,,,,129403.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010654,1.10E+11,"Mars Petcare US, Inc.",Columbus,OH,43228,5115 Fisher Road,FRANKLIN COUNTY,39.97,-83.14,311111,C,Other,23123.212,23099.1,11,13.112,,,,,,,,,,23123.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005417,1.10E+11,"Mars Wrigley Confectionery US, LLC",HACKETTSTOWN,NJ,7840,700 HIGH STREET,WARREN COUNTY,40.86,-74.83,311352,C,Other,43773.936,43729,20.5,24.436,,,,,,,,,,43773.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011303,1.10E+11,Marsh Landing Generating Station,Antioch,CA,94509,3201-C Wilbur Avenue,CONTRA COSTA COUNTY,38.01,-121.76,221112,"C,D",Power Plants,158607.612,158446.5,73.5,87.612,,,,,,,,,,238.4,158369.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001160,1.10E+11,Marsh Run Generation Facility,Remington,VA,22734,12109 Lucky Hill Road,Fauquier,38.53,-77.77,221112,"C,D",Power Plants,376601.638,376206.8,177,217.838,,,,,,,,,,1287.196,375314.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001377,1.10E+11,Marshall,CALVERT CITY,KY,42029,6264 INDUSTRIAL PARKWAY,Marshall,37.03,-88.4,221112,D,Power Plants,32982.285,32945.2,16.225,20.86,,,,,,,,,,,32982.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000834,1.10E+11,Marshall,TERRELL,NC,28682,8320 EAST HWY 150,Catawba,35.6,-80.97,221112,"C,D",Power Plants,5729907.536,5690332.1,14556.25,25019.186,,,,,,,,,,3787.836,5726119.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008761,1.10E+11,Marshall County Mine,Cameron,WV,26033,57 Goshorn Woods Road,MARSHALL COUNTY,39.82,-80.6,212112,"C,FF",Other,2135585.224,33665.7,2101900.75,18.774,,,,,,,,,,33700.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101885,,,,,,N,N,N
1010983,1.10E+11,Marshall County Sanitary Landfill,Marshalltown,IA,50158,2313 Marshalltown Blvd,MARSHALL COUNTY,42.03,-92.98,562212,HH,Waste,29576.5,,29576.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29576.5,,,,N,N,N
1001013,1.10E+11,Martin,INDIANTOWN,FL,34956,21900 SW WARFIELD BLVD,Martin,27.05,-80.56,221112,"C,D",Power Plants,3753096.78,3749283.7,1739,2074.08,,,,,,,,,,734.748,3752362.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001465,1.10E+11,Martin Drake,COLORADO SPRINGS,CO,80903,700 S CONEJOS ST,El Paso,38.82,-104.83,221112,"C,D",Power Plants,543288.226,540431.9,1064.75,1791.576,,,,,,,,,,263.646,543024.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007504,1.10E+11,Martin Lake,Tatum,TX,75691,8850 FM 2658 North,Rusk,32.26,-94.57,221112,"C,D",Power Plants,13515091.59,13412908.3,37374.25,64809.04,,,,,,,,,,65.498,13515026.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007390,1.10E+11,Martinez Renewable Fuel Facility,MARTINEZ,CA,94553,150 SOLANO WAY,CONTRA COSTA COUNTY,38.03,-122.07,324110,"C,P,PP,Y","Chemicals,Refineries,Suppliers of CO2",18730.924,17551.2,1153.5,26.224,,,,,,,,,,10751.56,,,,,,,,,,,0,,,,,,,,,,,,,,7979.364,,,,,,,,,,,,N,Y,N
1000892,1.10E+11,Martins Creek,BANGOR,PA,18013,6605 FOUL RIFT ROAD,Northampton,40.8,-75.11,221112,"C,D",Power Plants,256889.11,256607.4,126.75,154.96,,,,,,,,,,8968.016,247921.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012407,1.10E+11,Masonite Corporation,MARSHFIELD,WI,54449,1401 East 4th St.,WOOD COUNTY,44.66,-90.16,321911,C,Other,22019.942,21984.4,12,23.542,,,,,,,,,1019.7,22019.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001280,1.10E+11,Massena Energy Facility,MASSENA,NY,13662,ALCOA POWER CANAL ROAD,St. Lawrence,44.95,-74.89,221112,"C,D",Power Plants,8107.42,8099.2,3.75,4.47,,,,,,,,,,224.6,7882.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012034,1.10E+11,Mastronardi Produce,Coldwater,MI,49036,270 N. Filmore Road,BRANCH COUNTY,41.92,-85.02,111419,C,Other,30687.984,30656.2,14.5,17.284,,,,,,,,,,30687.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011448,1.10E+11,Matanuska Susitna Borough Central Landfill,Palmer,AK,99645,1201 N. 49th State Street,MATANUSKA-SUSITNA BOROUGH,61.59,-149.21,562212,HH,Waste,32036.75,,32036.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32036.75,,,,N,N,N
1011243,1.10E+11,"Materion Brush, Inc.",Elmore,OH,43416,14710 W. Portage River S. Rd.,OTTAWA COUNTY,41.49,-83.22,331410,C,Metals,23471.512,23447.4,11,13.112,,,,,,,,,,23471.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010969,1.10E+11,Matheson - Anacortes Hydrogen Plant,Anacortes,WA,98221,8529 South Texas Road,SKAGIT COUNTY,48.47,-122.57,325120,P,Chemicals,57534,57534,,,,,,,,,,,,,,,,,,,,,,,57534,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002044,1.10E+11,Matheson - LEMONT PLANT,ROMEOVILLE,IL,60446,810 E 135TH ST,WILL COUNTY,41.64,-88.1,325120,P,Chemicals,399135,399135,,,,,,,,,,,,,,,,,,,,,,,399135,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002042,1.10E+11,Matheson - LIMA I PLANT,LIMA,OH,45804,1150 S METCALF,ALLEN COUNTY,40.72,-84.11,325120,P,Chemicals,101657.4,101657.4,,,,,,,,,,,,,,,,,,,,,,,101657.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002043,1.10E+11,Matheson - LIMA II PLANT,LIMA,OH,45804,1150 S METCALF,ALLEN COUNTY,40.72,-84.11,325120,"C,P",Chemicals,99322.4,99322.4,,,,,,,,,,,,57,,,,,,,,,,,99265.4,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012904,1.10E+11,Matheson - LIMA III PLANT,Lima,OH,45804,1150 S METCALF,ALLEN COUNTY,40.72,-84.11,325120,P,Chemicals,100480,100480,,,,,,,,,,,,,,,,,,,,,,,100480,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007230,1.10E+11,Matheson - SARALAND PLANT,SARALAND,AL,36571,"400 INDUSTRIAL PARKWAY EAST, HWY 158",MOBILE COUNTY,30.79,-88.06,325120,P,Chemicals,68531,68531,,,,,,,,,,,,,,,,,,,,,,,68531,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007440,1.10E+11,Matlock Bend Landfill,Loudon,TN,37774,21712 Highway 72 North,LOUDON COUNTY,35.74,-84.42,562212,HH,Waste,158385.75,,158385.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158385.75,,,,N,N,N
1003921,1.10E+11,Maxwell Creek Landfill,Wylie,TX,75098,,COLLIN COUNTY,33,-96.58,562212,HH,Waste,73416.5,,73416.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73416.5,,,,N,N,N
1001049,1.10E+11,Mayo Electric Generating Plant,ROXBORO,NC,27574,10660 BOSTON ROAD,Person,36.53,-78.89,221112,D,Power Plants,1546362.276,1533963.7,4535.25,7863.326,,,,,,,,,,,1546362.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007154,1.10E+11,McCOMBS LANDFILL,El Paso,TX,79934,136000 McCombs,EL PASO COUNTY,31.98,-106.42,562212,HH,Waste,263063,,263063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263063,,,,N,N,N
1001177,1.10E+11,McCartney Generating Station,STRAFFORD,MO,65757,5701 E FARM ROAD 112,Greene,37.25,-93.17,221112,D,Power Plants,26758.952,26732.1,12.25,14.602,,,,,,,,,,,26758.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007445,1.10E+11,McClain Energy Facility,NEWCASTLE,OK,73065,801 NORTHEAST 34TH,Mcclain,35.3,-97.59,221112,"C,D",Power Plants,840821.236,839968,389.25,463.986,,,,,,,,,,786.948,840034.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006593,1.10E+11,McClellan,CAMDEN,AR,71701,1625 Bradley Ferry Road,Ouachita,33.56,-92.79,221112,"C,D",Power Plants,18493.812,18463.5,9.75,20.562,,,,,,,,,,2459.84,16033.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010587,,McClure River Prep Plant,McClure,VA,24269,2079 Herndon Road,,37.1,-82.39,212111,C,Other,32279.254,32021.7,94.25,163.304,,,,,,,,,,32279.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006817,1.10E+11,McCommas Bluff Landfill,Dallas,TX,75241,5555 Youngblood Road,DALLAS COUNTY,32.68,-96.72,562212,"C,HH",Waste,396327.25,0.5,396326.75,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396326.75,,,,N,N,N
1007284,1.10E+11,McDaniel,Sawyer,ND,58781,12300 247th Avenue SE,WARD COUNTY,47.98,-101.1,562212,"C,HH",Waste,25847.498,297.7,25549.5,0.298,,,,,,,,,,298.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25549.25,,,,N,N,N
1001031,1.10E+11,McIntosh (6124),RINCON,GA,31326,981 OLD AUGUSTA ROAD,Effingham,32.36,-81.17,221112,"C,D",Power Plants,26857.58,26826.7,13,17.88,,,,,,,,,,469.4,26388.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006426,1.10E+11,McIntosh (7063),MCINTOSH,AL,36553,HWY 43 MILE 37 5,Washington,31.25,-88.03,221112,"C,D",Power Plants,360376.91,360010,167.25,199.66,,,,,,,,,,13176,347200.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000460,1.10E+11,McIntosh Combined Cycle Facility,RINCON,GA,31326,900 Old Augusta Road Central,Effingham,32.35,-81.18,221112,"C,D",Power Plants,3265044,3261728.6,1512.5,1802.9,,,,,,,,,,19.8,3265024.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000909,1.10E+11,McMeekin,COLUMBIA,SC,29212,6055 BUSH RIVER ROAD,Lexington,34.05,-81.22,221112,D,Power Plants,446051.096,445529.4,238,283.696,,,,,,,,,,,446051.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001664,1.10E+11,McWane Ductile - Ohio,COSHOCTON,OH,43812,2266 S. 6TH ST.,COSHOCTON COUNTY,40.25,-81.86,331511,"C,TT","Metals,Waste",69063.936,61632,7258.5,173.436,,,,,,,,,,61908.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7155,N,N,N
1001665,1.10E+11,"McWane Ductile - Utah, A Division of McWane Inc.",PROVO,UT,84606,2550 SOUTH INDUSTRIAL PARKWAY,UTAH COUNTY,40.2,-111.63,331511,"C,TT","Metals,Waste",61530.248,53287.7,8093.25,149.298,,,,,,,,,,53525.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8004.25,N,N,N
1001878,1.10E+11,McWane Ductile-New Jersey,PHILLIPSBURG,NJ,8865,183 SITGREAVES ST.,WARREN COUNTY,40.68,-75.19,331511,C,Metals,54271.748,53964,113.75,193.998,,,,,,,,,,54271.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006443,1.10E+11,McWilliams,GANTT,AL,36038,28570 US 29 NORTH,Covington,31.4,-86.48,221112,"C,D",Power Plants,1651943.518,1650263.6,766.25,913.668,,,,,,,,,,107134.796,1544808.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013538,1.10E+11,Mead Johnson Nutrition,Zeeland,MI,49464,725 East Main,OTTAWA COUNTY,42.81,-86,311514,C,Other,23428.512,23404.4,11,13.112,,,,,,,,,,23428.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007857,1.10E+11,Medley Landfill,MEDLEY,FL,33178,9350 NORTHWEST 89TH STREET,MIAMI-DADE COUNTY,25.86,-80.35,562212,HH,Waste,163784.75,,163784.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163784.75,,,,N,N,N
1000655,1.10E+11,Medway Station,MEDWAY,MA,2053,9 SUMMER ST,Norfolk,42.14,-71.45,221112,"C,D",Power Plants,100642.03,100531.2,48.25,62.58,,,,,,,,,,18.9,100623.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012554,1.10E+11,"Melrose Dairy Proteins, LLC",Melrose,MN,56352,1000 Kraft Drive SE,STEARNS COUNTY,45.67,-94.8,311513,C,Other,23546.054,23520.5,11.25,14.304,,,,,,,,,,23546.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000707,1.10E+11,Meramec,ST LOUIS,MO,63129,8200 FINE RD,Saint Louis,38.4,-90.34,221112,"C,D",Power Plants,588839.778,584447.9,1609.75,2782.128,,,,,,,,,,0,588839.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001262,1.10E+11,Merck & Company - West Point,WEST POINT,PA,19486,770 SUMNEY TOWN PIKE,Montgomery,40.21,-75.3,325414,C,Chemicals,245525.618,245271,115.75,138.868,,,,,,,,,,245525.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006549,1.10E+11,Merom,SULLIVAN,IN,47882,5500 W OLD 54,Sullivan,39.07,-87.51,221112,"C,D",Power Plants,5425640.768,5396547,1449.5,27644.268,,,,,,,,,,75.698,5425565.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
